sentence_id	sentence	label
AFP_903-curl_04_002	تزوج رئيس وزراء لوكسمبورغ كزافيه بيتيل الجمعة صديقه البلجيكي غوتيه دستيناي ليصبح أول مسؤول أوروبي على هذا المستوى في الاتحاد الأوروبي يعقد زواجا مثليا.	OBJ
AFP_353-eurl_03_002	"وطالب ""البوهي""، المواطنين بالالتزام في المنازل وعدم الخروج إلا في الضرورة القصوى وعدم الاختلاط والحفاظ على المسافة الاجتماعية حتى داخل المنازل، واتباع جميع التعليمات الخاصة بالنظافة العامة وآداب العطس والسعال وغسل اليدين بالماء والصابون باستمرار، بجانب جميع التعليمات التي تنوه عنها الدولة."	OBJ
MIS_1956-curl_11_006	- لعب الشناوى فى شهر سبتمبر 7 مباريات لم تهتز شباكه ولا مرة.	OBJ
AFP_907-eurl_03_005	وقال التليفزيون إن طريقة المسحة الشرجية يمكن أن تزيد من معدل اكتشاف الأشخاص المصابين لأن آثار الفيروس تبقى لفترة أطول في فتحة الشرج مقارنة بالجهاز التنفسي.	OBJ
AFP_29-eurl_02_014	ومن محتويات تلك الحاويات 100 طن من حمض الهيدروكلوريك و70 طن من حمض الكبريت.	OBJ
MIS_2801-curl_01_027	لا يزال يوصى باللقاح للأشخاص الذين تعافوا من المرض.	OBJ
MIS_652-eurl_01_034	بوطيبة أكاديمية بملامح الأم الطيبة وبشخصية المثقفة التونسية	SUBJ
MIS_1486-eurl_02_007	غاريث بايل: شعور رائع أن تسجل في كأس العالم بدا غاريث بايل قائد منتخب ويلز مسروراً بعد أن وقع على أول أهدافه في المونديال وأول أهداف منتخب بلاده في كأس العالم FIFA قطر 2022™، رغم أنه طمح للنقاط الثلاث، وذلك عندما تعادلت ويلز مع أميركا 1-1.	OBJ
AFP_907-eurl_01_007	وتستمر الوزارة في رفع أعلى درجات الاستعداد القصوى بجميع المستشفيات على مستوى الجمهورية، ومتابعة الموقف الوبائي لفيروس كورونا أولا بأول، لاتخاذ الإجراءات اللازمة للوقاية من فيروس كورونا أو أي من الفيروسات المعدية الأخرى.	OBJ
MIS_1195-curl_04_009	وقالت سفيرة الإمارات لدى هولندا، حصة عبد الله العتيبة: «لقد كان قرار محكمة العدل الدولية قراراً تقنياً، مقتصرا على المسائل الإجرائية والولاية القضائية لمعالجة النزاع، وقد نظر في الأسس الإجرائية للقضية فحسب».	OBJ
MIS_239-curl_04_023	"وتابعت المضف ""فترة الحجر الصحي 14 يوماً وتحسب من تاريخ آخر مخالطة لشخص مصاب""."	OBJ
AFP_614-eurl_08_020	وقامت قوات الأمن كذلك بتفتيش هواتف المارة.	OBJ
MIS_199-curl_01_003	وتتبنى القنوات التركية بث الأذان الموحد بإخراج تلفزيونى عالى التقنيات، لتصوير الرئيس الذى ينتهز موقعه على رأس الدولة لإظهار السطوة والتمدد فى كافة القطاعات على أنه الرئيس المؤمن والخليفة المؤمن.	SUBJ
MIS_1679-curl_05_004	واتفق الطرفان على زيارة وفد أعمال إسرائيلي تشاد في المستقبل القريب، من أجل تعزيز التعاون التجاري والاقتصادي بين الدولتين وتعزيز المشاريع في مجال الزراعة، وتوسيع التعاون التكنولوجي والأمني بين البلدين.	OBJ
FAT_1136-eurl_06_013	وانتشرت على وسائل التواصل الاجتماعي صور وتسجيلات أظهرت الكعبة في وسط باحة المسجد فوق أرضية بيضاء وحيدة تحيط بها عوائق بلاستيكية، إلى جانب مجموعة من عناصر الأمن وعمّال النظافة.	OBJ
MIS_480-curl_03_002	والتقط حارس الحديقة ريتشارد سوري أمس (الخميس)، صوراً لما لا يقل عن 8 أسود، بما في ذلك بعض الأشبال الصغيرة، وهي تستلقي على المدرج خارج أحد أكواخ استراحة المتنزه، وفقاً لصحيفة «الغارديان» البريطانية.	OBJ
AFP_556-eurl_01_003	"وتأتي زيارة فضيلة الإمام الأكبر، إلى كازاخستان تلبية لدعوة رسمية من الرئيس ""نور سلطان نزارباييف"" للمشاركة في افتتاح الدورة السادسة لمؤتمر زعماء الأديان، الذي تنطلق فعالياته يوم الأربعاء المقبل، حيث يلقى فضيلته كلمة في الجلسة الرئيسية للمؤتمر."	OBJ
MIS_1956-curl_11_003	وكان لمحمد الشناوى دور البطولة فى تحقيق الأهلى الفوز على الوداد بثنائية فى ملعب محمد الخامس بعد أن تصدى لضربة جزاء والنتيجة تشير لتقدم الأهلى بهدف واحد فقط، وتظهر الأرقام التالية اكتساح الشناوى لجميع الأرقام وأبرزها :	OBJ
MIS_2801-curl_01_002	وأطلقت الوكالة الأميركية ما قالت إنها أكبر قاعدة بيانات للتطعيمات من فيروس كورونا في جميع أنحاء العالم، مع أكثر من 119 مليون جرعة تدار في جميع أنحاء العالم.	OBJ
MIS_239-curl_04_005	"وأضافت أنه تم ارسال عينات لـ 20 شخصا مشتبه باصابتهم الى مستشفى ""تل هشومير"" الإسرائيلي وتأكد اصابة 7 اشخاص منهم."	OBJ
MIS_560-curl_04_018	يذكر أن الفنان المصري عمرو عبد الجليل تصدر مواقع التواصل الاجتماعي بتغريدات انتقد فيها مسلسل يدعو للتطبيع مع إسرائيل.	OBJ
AFP_674-eurl_01_020	في بداية الثمانيات تحسنت الأوضاع السياسية هناك قليلا وظهر الشيخ في المجتمع كأستاذ مربي وعالم رباني للجيل الجديد، بدأ بالتدريس وتربية النُخَب من طلابه بطرق سرية، وسلك طريق التوسط في الأمور واستغل من الفرص المتاحة له أحسن استغلال، ورفع راية الصحوة الجديدة حارب الجهل والتخلف الذي خلفته القوات الاحتلالية ثلاثين سنة، واشتهر في البلد بالعلم والإصلاح مرة أخرى وصار مشعلا في ليلة ظلماء لأهل البلد وقائدا روحيا لهم، وتخرج من عنده مئات العلماء والدعاة من رموز الأعلام العلماء في داخل البلد وخارجها.	OBJ
MIS_2441-eurl_02_003	واستبعاد اسم الفريق السيسي من القائمة النهائية رغم هذا التفوق في استفتاء القرّاء دفع مراقبين للتأكيد على وجود «أصابع أميركية» تدخلت في هذا الشأن، خاصة في ظل الموقف الأميركي الرافض للتطورات التي حدثت في مصر ولثورة 30 يونيو، وخريطة الطريق التي أعلنت عنها القوات المسلحة المصرية في 3 يوليو الماضي.	OBJ
MIS_2397-eurl_01_033	ولكن كونتي رفض بشدة الفكرة القائلة إن المساعدات الروسية كانت مشروطة، وإن أحد شروطها دعم إيطاليا لرفع العقوبات الأوروبية المفروضة على موسكو.	OBJ
MIS_2810-eurl_05_004	"ان كافة الاخبار المتعلقة بالهاكر #حمزه_بن_دلاج هي اخبار كاذبة،هو قام بتطوير فايروس ""زيوس"" واضر الملايين،ولم يقم بتحويل الملايين للجمعيات."	SUBJ
VER_497-curl_04_007	واختتم التقرير بالإشارة إلى تعاون السعودية مع منظمات المجتمع الدولي، والاتحاد الدولي للاتصالات تحديداً، لمشاركة تجربتها الناجحة في التحول الرقمي مع كافة دول العالم خاصة في أعقاب جائحة «كورونا»، وتزايد استخدام التقنية في مختلف القطاعات الرئيسية.	OBJ
MIS_432-curl_02_006	ويشير العلماء، إلى أن ثقوب الأوزون الصغيرة نادراً ما تظهر فوق القطب الشمالي، بيد أن الثقب الحالي هو الأضخم من بين الثقوب التي ظهرت سابقاً.	OBJ
AFP_427-curl_02_002	"ووعدت التونسيين بأداء ""رقصة الكورونا "" كل ليلة، علما أنهم يلتزمون بحظر التجول والتجمعات الذي دعت إليه الحكومة التونسية في 16 مارس/آذار لإيقاف تفشي وباء فيروس كورونا، فضلا عن إغلاق الحدود الجوية والبرية للبلاد."	OBJ
MIS_2200-eurl_04_018	هل يوجد عاقل –ولو كان كافراً- يذهب إلى محكمة القاضي فيها إن كان الحكم علينا ضربنا ضرباً شديداً موجعاً تحت ما يسمى زوراً وبهتاناً بالشرعية الدولية، وإن كان الحق لنا تستخدم أميركا حق الفيتو، فلا يذهب إلى هناك مسلم أصلاً لأن هذا يتنافى مع الإيمان، ولا يذهب عاقل ولو كان كافراً، والذين يكثرون من الحديث عن الأمم المتحدة، وقرارات الأمم المتحدة إما هم لا يفقهون دينهم أو هم يريدون أن يخذلوا ويخدروا الأمة بتعليق آمالهم على سرابٍ وهوان.	SUBJ
